code,country,year,peak_age,peak_asfr,wall_200,wall_1000,gap_200
MKD,Macedonia,1976,23,0.19766,43,46,20
MKD,Macedonia,1977,23,0.19949,43,46,20
MKD,Macedonia,1978,24,0.19581,43,46,19
MKD,Macedonia,1979,23,0.19525,43,47,20
MKD,Macedonia,1980,23,0.19783,42,46,19
MKD,Macedonia,1981,23,0.20295,42,45,19
MKD,Macedonia,1982,23,0.20148,42,45,19
MKD,Macedonia,1983,23,0.20139,42,45,19
MKD,Macedonia,1984,23,0.20044,42,44,19
MKD,Macedonia,1985,23,0.19416,42,45,19
MKD,Macedonia,1986,23,0.18902,41,43,18
MKD,Macedonia,1987,24,0.18699,41,43,17
MKD,Macedonia,1988,23,0.18519,41,43,18
MKD,Macedonia,1989,23,0.17522,40,42,17
MKD,Macedonia,1990,23,0.17228,41,43,18
MKD,Macedonia,1991,23,0.19264,40,42,17
MKD,Macedonia,1992,24,0.18508,40,42,16
MKD,Macedonia,1993,24,0.18253,40,43,16
MKD,Macedonia,1994,24,0.18081,41,43,17
MKD,Macedonia,1995,24,0.17194,41,44,17
MKD,Macedonia,1996,24,0.16972,40,42,16
MKD,Macedonia,1997,24,0.15569,40,42,16
MKD,Macedonia,1998,24,0.15401,40,42,16
MKD,Macedonia,1999,24,0.14303,40,42,16
MKD,Macedonia,2000,25,0.15243,40,42,15
MKD,Macedonia,2001,25,0.13793,40,42,15
MKD,Macedonia,2002,25,0.12512,40,43,15
MKD,Macedonia,2003,25,0.12266,40,42,15
MKD,Macedonia,2004,25,0.11788,40,43,15
MKD,Macedonia,2005,26,0.11068,40,43,14
MKD,Macedonia,2006,26,0.11073,40,43,14
MKD,Macedonia,2007,26,0.11134,40,43,14
MKD,Macedonia,2008,26,0.10922,40,43,14
MKD,Macedonia,2009,27,0.10974,41,44,14
MKD,Macedonia,2010,27,0.11153,41,44,14
MKD,Macedonia,2011,27,0.10232,41,44,14
MKD,Macedonia,2012,27,0.10563,41,44,14
MKD,Macedonia,2013,27,0.10484,41,45,14
MKD,Macedonia,2014,28,0.10819,41,45,13
MKD,Macedonia,2015,28,0.1051,41,45,13
MKD,Macedonia,2016,28,0.10509,42,45,14
MKD,Macedonia,2017,28,0.10021,42,45,14
MKD,Macedonia,2018,28,0.09862,42,46,14
MKD,Macedonia,2019,28,0.09234,42,46,14
MKD,Macedonia,2020,28,0.08934,42,45,14
MKD,Macedonia,2021,28,0.11684,42,46,14
MKD,Macedonia,2022,28,0.11294,42,46,14
MKD,Macedonia,2023,28,0.10671,43,46,15
MKD,Macedonia,2024,29,0.10313,42,46,13
NLD,Netherlands,1906,29,0.23648,47,48,18
NLD,Netherlands,1907,29,0.23385,47,48,18
NLD,Netherlands,1908,30,0.23052,47,48,17
NLD,Netherlands,1909,29,0.2313,47,48,18
NLD,Netherlands,1930,29,0.17476,47,48,18
NLD,Netherlands,1931,29,0.16789,47,48,18
NLD,Netherlands,1932,29,0.1637325,46,48,17
NLD,Netherlands,1933,29,0.15957500000000002,46,48,17
NLD,Netherlands,1934,29,0.1554175,46,48,17
NLD,Netherlands,1935,29,0.15126,46,48,17
NLD,Netherlands,1936,29,0.15116,46,48,17
NLD,Netherlands,1937,29,0.1507,46,48,17
NLD,Netherlands,1938,29,0.15813,46,48,17
NLD,Netherlands,1939,29,0.16009,46,48,17
NLD,Netherlands,1940,28,0.16166,46,48,18
NLD,Netherlands,1941,28,0.15957,46,48,18
NLD,Netherlands,1942,28,0.16372,46,48,18
NLD,Netherlands,1943,28,0.18199,46,48,18
NLD,Netherlands,1944,29,0.19384,46,48,17
NLD,Netherlands,1945,29,0.18035,46,48,17
NLD,Netherlands,1946,30,0.24707,47,48,17
NLD,Netherlands,1947,29,0.21976,47,48,18
NLD,Netherlands,1948,29,0.20679,47,48,18
NLD,Netherlands,1949,29,0.19634,46,48,17
NLD,Netherlands,1950,28,0.19163,46,47,18
NLD,Netherlands,1951,27,0.18787,46,47,19
NLD,Netherlands,1952,27,0.19421,46,47,19
NLD,Netherlands,1953,28,0.19111,45,47,17
NLD,Netherlands,1954,27,0.19416,45,47,18
NLD,Netherlands,1955,27,0.19607,45,47,18
NLD,Netherlands,1956,28,0.20034,45,47,17
NLD,Netherlands,1957,27,0.2087,45,47,18
NLD,Netherlands,1958,27,0.21315,45,47,18
NLD,Netherlands,1959,27,0.21642,45,47,18
NLD,Netherlands,1960,26,0.21596,45,47,19
NLD,Netherlands,1961,26,0.22229,45,47,19
NLD,Netherlands,1962,26,0.22615,45,47,19
NLD,Netherlands,1963,26,0.22327,45,47,19
NLD,Netherlands,1964,26,0.22357,45,47,19
NLD,Netherlands,1965,26,0.22013,45,47,19
NLD,Netherlands,1966,26,0.21338,44,47,18
NLD,Netherlands,1967,25,0.20879,44,46,19
NLD,Netherlands,1968,25,0.20834,44,46,19
NLD,Netherlands,1969,26,0.21244,44,46,18
NLD,Netherlands,1970,25,0.19926,44,46,19
NLD,Netherlands,1971,25,0.18997,43,46,18
NLD,Netherlands,1972,25,0.18236,43,45,18
NLD,Netherlands,1973,25,0.16805,42,45,17
NLD,Netherlands,1974,25,0.16179,42,44,17
NLD,Netherlands,1975,25,0.15634,41,45,16
NLD,Netherlands,1976,26,0.15657,41,44,15
NLD,Netherlands,1977,26,0.15185,41,44,15
NLD,Netherlands,1978,26,0.15371,40,44,14
NLD,Netherlands,1979,26,0.15065,40,44,14
NLD,Netherlands,1980,26,0.15339,40,43,14
NLD,Netherlands,1981,26,0.15007,40,44,14
NLD,Netherlands,1982,27,0.1421,40,44,13
NLD,Netherlands,1983,27,0.13687,40,44,13
NLD,Netherlands,1984,27,0.13955,40,44,13
NLD,Netherlands,1985,28,0.1387,40,44,12
NLD,Netherlands,1986,28,0.14406,40,44,12
NLD,Netherlands,1987,29,0.14213,40,44,11
NLD,Netherlands,1988,28,0.14204,40,43,12
NLD,Netherlands,1989,29,0.14062,40,44,11
NLD,Netherlands,1990,29,0.14457,40,44,11
NLD,Netherlands,1991,29,0.14235,41,43,12
NLD,Netherlands,1992,29,0.14015,41,44,12
NLD,Netherlands,1993,29,0.13977,41,44,12
NLD,Netherlands,1994,30,0.13998,41,44,11
NLD,Netherlands,1995,30,0.13659,41,43,11
NLD,Netherlands,1996,30,0.1366,41,44,11
NLD,Netherlands,1997,30,0.13877,41,43,11
NLD,Netherlands,1998,30,0.14499,41,44,11
NLD,Netherlands,1999,30,0.14474,41,44,11
NLD,Netherlands,2000,31,0.1472,42,44,11
NLD,Netherlands,2001,30,0.14472,42,44,12
NLD,Netherlands,2002,30,0.14661,42,44,12
NLD,Netherlands,2003,30,0.1458,42,44,12
NLD,Netherlands,2004,31,0.14328,42,44,11
NLD,Netherlands,2005,31,0.14267,42,44,11
NLD,Netherlands,2006,31,0.14435,42,44,11
NLD,Netherlands,2007,30,0.14307,42,44,12
NLD,Netherlands,2008,30,0.14685,42,44,12
NLD,Netherlands,2009,31,0.14792,42,44,11
NLD,Netherlands,2010,30,0.1492,42,44,12
NLD,Netherlands,2011,31,0.14745,42,45,11
NLD,Netherlands,2012,30,0.1457,42,45,12
NLD,Netherlands,2013,31,0.14145,42,45,11
NLD,Netherlands,2014,31,0.14622,42,45,11
NLD,Netherlands,2015,30,0.14142,42,44,12
NLD,Netherlands,2016,31,0.14229,42,45,11
NLD,Netherlands,2017,31,0.1381,43,45,12
NLD,Netherlands,2018,31,0.13878,43,45,12
NLD,Netherlands,2019,31,0.13625,43,45,12
NLD,Netherlands,2020,31,0.1343,43,45,12
NLD,Netherlands,2021,31,0.14321,43,45,12
NLD,Netherlands,2022,31,0.12967,43,45,12
NLD,Netherlands,2023,31,0.12318,43,45,12
NOR,Norway,1946,29,0.16241,45,47,16
NOR,Norway,1947,28,0.15271,45,47,17
NOR,Norway,1948,28,0.14887,45,47,17
NOR,Norway,1949,26,0.14623,45,47,19
NOR,Norway,1950,26,0.14595,45,47,19
NOR,Norway,1951,26,0.14701,45,47,19
NOR,Norway,1952,25,0.15679,45,47,20
NOR,Norway,1953,25,0.16432,45,47,20
NOR,Norway,1954,25,0.16673,45,46,20
NOR,Norway,1955,24,0.17338,45,47,21
NOR,Norway,1956,25,0.17931,44,46,19
NOR,Norway,1957,24,0.18519,44,46,20
NOR,Norway,1958,24,0.19137,44,46,20
NOR,Norway,1959,24,0.19144,44,47,20
NOR,Norway,1960,24,0.18984,44,46,20
NOR,Norway,1961,24,0.1975,44,46,20
NOR,Norway,1962,24,0.19988,44,44,20
NOR,Norway,1963,24,0.1999,44,44,20
NOR,Norway,1964,24,0.20541,44,44,20
NOR,Norway,1965,24,0.20216,44,44,20
NOR,Norway,1966,24,0.20199,44,44,20
NOR,Norway,1967,24,0.19599,44,47,20
NOR,Norway,1968,23,0.19457,44,46,21
NOR,Norway,1969,24,0.19374,43,46,19
NOR,Norway,1970,24,0.1806,43,46,19
NOR,Norway,1971,23,0.18456,43,45,20
NOR,Norway,1972,23,0.17803,43,45,20
NOR,Norway,1973,24,0.16524,42,45,18
NOR,Norway,1974,24,0.16273,42,44,18
NOR,Norway,1975,25,0.15466,42,44,17
NOR,Norway,1976,24,0.14161,41,44,17
NOR,Norway,1977,24,0.13504,41,43,17
NOR,Norway,1978,25,0.13828,41,44,16
NOR,Norway,1979,25,0.13735,41,43,16
NOR,Norway,1980,25,0.13794,40,44,15
NOR,Norway,1981,25,0.13443,40,43,15
NOR,Norway,1982,25,0.13247,40,43,15
NOR,Norway,1983,26,0.12955,41,43,15
NOR,Norway,1984,25,0.13034,41,44,16
NOR,Norway,1985,26,0.13537,41,43,15
NOR,Norway,1986,26,0.13829,41,43,15
NOR,Norway,1987,26,0.13742,40,43,14
NOR,Norway,1988,27,0.14478,41,44,14
NOR,Norway,1989,26,0.1454,41,44,15
NOR,Norway,1990,27,0.15176,41,44,14
NOR,Norway,1991,27,0.14361,41,44,14
NOR,Norway,1992,28,0.14118,41,44,13
NOR,Norway,1993,27,0.14226,41,44,14
NOR,Norway,1994,28,0.14226,41,44,13
NOR,Norway,1995,28,0.14046,41,44,13
NOR,Norway,1996,28,0.14392,42,44,14
NOR,Norway,1997,28,0.14192,42,44,14
NOR,Norway,1998,28,0.13836,42,44,14
NOR,Norway,1999,28,0.14091,42,44,14
NOR,Norway,2000,29,0.14148,42,44,13
NOR,Norway,2001,29,0.13429,42,44,13
NOR,Norway,2002,29,0.13351,42,44,13
NOR,Norway,2003,29,0.14092,42,44,13
NOR,Norway,2004,30,0.14068,42,44,12
NOR,Norway,2005,29,0.14156,42,45,13
NOR,Norway,2006,29,0.1452,42,44,13
NOR,Norway,2007,30,0.14327,42,45,12
NOR,Norway,2008,30,0.14581,42,45,12
NOR,Norway,2009,29,0.14704,42,45,13
NOR,Norway,2010,30,0.14381,42,45,12
NOR,Norway,2011,29,0.13987,43,45,14
NOR,Norway,2012,30,0.13919,43,45,13
NOR,Norway,2013,30,0.13554,43,45,13
NOR,Norway,2014,30,0.13421,42,45,12
NOR,Norway,2015,29,0.13413,43,46,14
NOR,Norway,2016,31,0.13407,43,45,12
NOR,Norway,2017,30,0.13052,43,46,13
NOR,Norway,2018,31,0.1266,43,46,12
NOR,Norway,2019,31,0.12389,43,46,12
NOR,Norway,2020,30,0.11955,43,45,13
NOR,Norway,2021,31,0.13127,43,46,12
NOR,Norway,2022,30,0.11686,43,46,13
NOR,Norway,2023,31,0.11674,43,46,12
NOR,Norway,2024,31,0.12305,43,46,12
NZL,New Zealand,1937,27,0.14952,45,47,18
NZL,New Zealand,1938,25,0.15148,45,47,20
NZL,New Zealand,1939,25,0.16292,45,47,20
NZL,New Zealand,1940,26,0.18336,45,47,19
NZL,New Zealand,1941,25,0.1948,45,47,20
NZL,New Zealand,1942,26,0.18255,45,47,19
NZL,New Zealand,1943,26,0.16366,44,47,18
NZL,New Zealand,1944,27,0.16896,45,47,18
NZL,New Zealand,1945,27,0.19003,45,47,18
NZL,New Zealand,1946,26,0.21887,45,47,19
NZL,New Zealand,1947,25,0.23677,45,47,20
NZL,New Zealand,1948,24,0.23458,45,47,21
NZL,New Zealand,1949,24,0.23486,44,47,20
NZL,New Zealand,1950,24,0.24813,45,47,21
NZL,New Zealand,1951,25,0.25045,45,47,20
NZL,New Zealand,1952,24,0.25425,45,47,21
NZL,New Zealand,1953,24,0.25617,44,46,20
NZL,New Zealand,1954,24,0.27059,45,47,21
NZL,New Zealand,1955,24,0.28304,45,47,21
NZL,New Zealand,1956,24,0.28892,45,47,21
NZL,New Zealand,1957,24,0.29289,44,47,20
NZL,New Zealand,1958,24,0.30011,44,46,20
NZL,New Zealand,1959,23,0.30724,44,46,21
NZL,New Zealand,1960,23,0.30913,44,47,21
NZL,New Zealand,1961,24,0.32091,44,47,20
NZL,New Zealand,1962,24,0.31342,45,47,21
NZL,New Zealand,1963,24,0.29597,44,46,20
NZL,New Zealand,1964,23,0.27638,44,46,21
NZL,New Zealand,1965,23,0.26585,44,46,21
NZL,New Zealand,1966,24,0.26392,44,46,20
NZL,New Zealand,1967,23,0.25367,44,46,21
NZL,New Zealand,1968,24,0.25426,44,46,20
NZL,New Zealand,1969,24,0.24788,43,46,19
NZL,New Zealand,1970,23,0.24169,44,46,21
NZL,New Zealand,1971,24,0.24255,44,46,20
NZL,New Zealand,1972,24,0.22997,43,45,19
NZL,New Zealand,1973,24,0.21039,43,45,19
NZL,New Zealand,1974,24,0.20511,42,45,18
NZL,New Zealand,1975,25,0.18869,42,45,17
NZL,New Zealand,1976,24,0.18189,42,45,18
NZL,New Zealand,1977,24,0.17316,42,44,18
NZL,New Zealand,1978,25,0.16804,41,44,16
NZL,New Zealand,1979,26,0.17278,41,44,15
NZL,New Zealand,1980,26,0.16482,41,45,15
NZL,New Zealand,1981,26,0.15956,40,44,14
NZL,New Zealand,1982,26,0.16038,40,45,14
NZL,New Zealand,1983,26,0.15053,41,44,15
NZL,New Zealand,1984,25,0.15722,41,44,16
NZL,New Zealand,1985,26,0.15594,41,43,15
NZL,New Zealand,1986,26,0.15032,40,44,14
NZL,New Zealand,1987,26,0.14957,41,44,15
NZL,New Zealand,1988,27,0.15298,41,44,14
NZL,New Zealand,1989,27,0.1565,41,44,14
NZL,New Zealand,1990,27,0.15542,41,44,14
NZL,New Zealand,1991,28,0.14463,42,44,14
NZL,New Zealand,1992,28,0.14152,42,44,14
NZL,New Zealand,1993,28,0.14209,41,44,13
NZL,New Zealand,1994,29,0.1349,42,45,13
NZL,New Zealand,1995,27,0.13056,42,45,15
NZL,New Zealand,1996,29,0.1304,42,45,13
NZL,New Zealand,1997,29,0.128,42,45,13
NZL,New Zealand,1998,30,0.12249,42,45,12
NZL,New Zealand,1999,30,0.13027,43,45,13
NZL,New Zealand,2000,29,0.12551,42,44,13
NZL,New Zealand,2001,30,0.12548,43,45,13
NZL,New Zealand,2002,29,0.11876,42,45,13
NZL,New Zealand,2003,29,0.1211,43,46,14
NZL,New Zealand,2004,31,0.12715,43,45,12
NZL,New Zealand,2005,31,0.12545,43,45,12
NZL,New Zealand,2006,31,0.12851,43,45,12
NZL,New Zealand,2007,31,0.13657,43,45,12
NZL,New Zealand,2008,32,0.13089,43,45,11
NZL,New Zealand,2009,31,0.13004,43,45,12
NZL,New Zealand,2010,32,0.13489,43,45,11
NZL,New Zealand,2011,31,0.12811,43,46,12
NZL,New Zealand,2012,31,0.12682,43,45,12
NZL,New Zealand,2013,31,0.11998,43,45,12
NZL,New Zealand,2014,32,0.12618,43,45,11
NZL,New Zealand,2015,31,0.13336,43,46,12
NZL,New Zealand,2016,32,0.12522,43,46,11
NZL,New Zealand,2017,31,0.12265,43,45,12
NZL,New Zealand,2018,31,0.11673,43,46,12
NZL,New Zealand,2019,31,0.11969,43,46,12
NZL,New Zealand,2020,31,0.10824,43,46,12
NZL,New Zealand,2021,31,0.11311,43,45,12
NZL,New Zealand,2022,31,0.11385,43,45,12
NZL,New Zealand,2023,31,0.10298,43,46,12
NZL,New Zealand,2024,31,0.10793,43,45,12
NZL,New Zealand,2025,31,0.10845,43,46,12
POL,Poland,1948,25,0.20255,46,48,21
POL,Poland,1949,25,0.21368,46,48,21
POL,Poland,1950,25,0.22481,46,48,21
POL,Poland,1951,24,0.22398,46,48,22
POL,Poland,1952,23,0.22471,46,48,23
POL,Poland,1953,23,0.22885,46,48,23
POL,Poland,1954,24,0.22682,46,48,22
POL,Poland,1955,24,0.23169,46,48,22
POL,Poland,1956,24,0.22947,45,48,21
POL,Poland,1957,24,0.23368,45,47,21
POL,Poland,1958,23,0.2279,45,47,22
POL,Poland,1959,23,0.2222,45,47,22
POL,Poland,1960,23,0.21243,45,47,22
POL,Poland,1961,23,0.20763,44,47,21
POL,Poland,1962,23,0.20574,44,47,21
POL,Poland,1963,23,0.20703,44,46,21
POL,Poland,1964,23,0.1987,44,46,21
POL,Poland,1965,23,0.19649,44,46,21
POL,Poland,1966,23,0.18895,43,46,20
POL,Poland,1967,23,0.18141,43,45,20
POL,Poland,1968,23,0.17472,43,45,20
POL,Poland,1969,23,0.17422,43,45,20
POL,Poland,1970,23,0.17531,43,45,20
POL,Poland,1971,22,0.18568,43,46,21
POL,Poland,1972,23,0.18711,43,46,20
POL,Poland,1973,22,0.18637,43,46,21
POL,Poland,1974,22,0.18908,43,46,21
POL,Poland,1975,23,0.19022,43,45,20
POL,Poland,1976,22,0.1933,43,45,21
POL,Poland,1977,23,0.18935,43,46,20
POL,Poland,1978,22,0.18699,42,45,20
POL,Poland,1979,23,0.19298,42,45,19
POL,Poland,1980,23,0.1949,42,45,19
POL,Poland,1981,23,0.19493,42,45,19
POL,Poland,1982,22,0.20329,42,45,20
POL,Poland,1983,23,0.20909,42,45,19
POL,Poland,1984,23,0.20341,42,45,19
POL,Poland,1985,23,0.20229,42,45,19
POL,Poland,1986,23,0.18958,42,45,19
POL,Poland,1987,22,0.1851,42,44,20
POL,Poland,1988,23,0.18624,42,45,19
POL,Poland,1989,22,0.18643,42,45,20
POL,Poland,1990,23,0.1815,42,44,19
POL,Poland,1991,22,0.18131,42,44,20
POL,Poland,1992,23,0.16771,42,44,19
POL,Poland,1993,23,0.15492,42,44,19
POL,Poland,1994,24,0.14327,42,44,18
POL,Poland,1995,23,0.13141,42,44,19
POL,Poland,1996,24,0.12487,41,44,17
POL,Poland,1997,24,0.11803,41,44,17
POL,Poland,1998,24,0.11061,41,44,17
POL,Poland,1999,25,0.10674,41,44,16
POL,Poland,2000,25,0.10519,41,44,16
POL,Poland,2001,26,0.09914,41,44,15
POL,Poland,2002,26,0.09371,41,44,15
POL,Poland,2003,26,0.09095,41,44,15
POL,Poland,2004,27,0.09126,41,44,14
POL,Poland,2005,27,0.09267,41,44,14
POL,Poland,2006,27,0.09419,41,44,14
POL,Poland,2007,27,0.09574,41,44,14
POL,Poland,2008,28,0.1004,41,44,13
POL,Poland,2009,28,0.10039,41,44,13
POL,Poland,2010,28,0.10008,42,44,14
POL,Poland,2011,28,0.09584,42,44,14
POL,Poland,2012,28,0.09621,42,44,14
POL,Poland,2013,29,0.09095,42,44,13
POL,Poland,2014,28,0.09499,42,44,14
POL,Poland,2015,28,0.0952,42,44,14
POL,Poland,2016,29,0.10076,42,44,13
POL,Poland,2017,29,0.10906,42,44,13
POL,Poland,2018,29,0.10754,42,45,13
POL,Poland,2019,28,0.10653,42,44,14
POL,Poland,2020,29,0.10633,42,44,13
POL,Poland,2021,29,0.10266,42,45,13
POL,Poland,2022,29,0.09865,42,45,13
POL,Poland,2023,29,0.09046,42,45,13
POL,Poland,2024,29,0.08554,42,46,13
PRT,Portugal,1940,25,0.17561,47,50,22
PRT,Portugal,1941,25,0.16998,47,49,22
PRT,Portugal,1942,25,0.17112,47,50,22
PRT,Portugal,1943,24,0.17991,47,50,23
PRT,Portugal,1944,25,0.18024,47,49,22
PRT,Portugal,1945,25,0.19097,47,49,22
PRT,Portugal,1946,25,0.187,47,49,22
PRT,Portugal,1947,25,0.18257,47,49,22
PRT,Portugal,1948,25,0.199,47,50,22
PRT,Portugal,1949,25,0.18859,47,49,22
PRT,Portugal,1950,25,0.1804,47,49,22
PRT,Portugal,1951,25,0.17925,47,49,22
PRT,Portugal,1952,25,0.18109,47,50,22
PRT,Portugal,1953,24,0.17387,47,50,23
PRT,Portugal,1954,25,0.16974,47,49,22
PRT,Portugal,1955,25,0.17803,46,48,21
PRT,Portugal,1956,24,0.17645,46,48,22
PRT,Portugal,1957,25,0.18292,46,48,21
PRT,Portugal,1958,26,0.18192,46,48,20
PRT,Portugal,1959,25,0.1857,46,48,21
PRT,Portugal,1960,25,0.19226,46,48,21
PRT,Portugal,1961,25,0.19273,45,48,20
PRT,Portugal,1962,25,0.19857,46,47,21
PRT,Portugal,1963,25,0.19367,45,48,20
PRT,Portugal,1964,25,0.20459,46,48,21
PRT,Portugal,1965,26,0.20407,45,48,19
PRT,Portugal,1966,25,0.19848,46,48,21
PRT,Portugal,1967,25,0.20143,46,48,21
PRT,Portugal,1968,24,0.19988,45,47,21
PRT,Portugal,1969,25,0.20662,45,47,20
PRT,Portugal,1970,25,0.19802,45,48,20
PRT,Portugal,1971,25,0.19996,45,48,20
PRT,Portugal,1972,25,0.1934,45,47,20
PRT,Portugal,1973,25,0.17915,45,48,20
PRT,Portugal,1974,25,0.17524,45,47,20
PRT,Portugal,1975,24,0.18421,45,47,21
PRT,Portugal,1976,24,0.19171,45,47,21
PRT,Portugal,1977,23,0.18597,45,47,22
PRT,Portugal,1978,22,0.17201,45,47,23
PRT,Portugal,1979,24,0.16147,44,47,20
PRT,Portugal,1980,24,0.15957,44,47,20
PRT,Portugal,1981,23,0.1505,44,47,21
PRT,Portugal,1982,23,0.14496,44,47,21
PRT,Portugal,1983,24,0.13742,44,46,20
PRT,Portugal,1984,23,0.13621,43,46,20
PRT,Portugal,1985,24,0.12275,43,46,19
PRT,Portugal,1986,24,0.11924,43,46,19
PRT,Portugal,1987,24,0.11639,42,45,18
PRT,Portugal,1988,25,0.11545,42,45,17
PRT,Portugal,1989,26,0.11178,42,45,16
PRT,Portugal,1990,25,0.11251,42,45,17
PRT,Portugal,1991,26,0.11701,42,44,16
PRT,Portugal,1992,26,0.11458,41,44,15
PRT,Portugal,1993,26,0.11094,41,44,15
PRT,Portugal,1994,27,0.10571,41,44,14
PRT,Portugal,1995,28,0.10203,41,45,13
PRT,Portugal,1996,27,0.10498,41,44,14
PRT,Portugal,1997,28,0.10529,41,44,13
PRT,Portugal,1998,29,0.10483,42,44,13
PRT,Portugal,1999,28,0.10607,42,44,14
PRT,Portugal,2000,28,0.10839,42,44,14
PRT,Portugal,2001,29,0.10165,42,44,13
PRT,Portugal,2002,29,0.10392,42,44,13
PRT,Portugal,2003,30,0.10296,42,45,12
PRT,Portugal,2004,29,0.09679,42,45,13
PRT,Portugal,2005,30,0.10164,42,45,12
PRT,Portugal,2006,30,0.09587,42,45,12
PRT,Portugal,2007,30,0.09415,42,44,12
PRT,Portugal,2008,30,0.09647,42,45,12
PRT,Portugal,2009,30,0.09238,42,45,12
PRT,Portugal,2010,30,0.09606,42,45,12
PRT,Portugal,2011,30,0.09377,42,45,12
PRT,Portugal,2012,30,0.09105,42,45,12
PRT,Portugal,2013,30,0.08605,42,45,12
PRT,Portugal,2014,31,0.08811,42,45,11
PRT,Portugal,2015,30,0.09426,42,45,12
PRT,Portugal,2016,32,0.09712,43,45,11
PRT,Portugal,2017,31,0.09762,43,45,12
PRT,Portugal,2018,31,0.10252,43,46,12
PRT,Portugal,2019,31,0.10167,43,46,12
PRT,Portugal,2020,32,0.09898,43,46,11
PRT,Portugal,2021,31,0.09784,43,46,12
PRT,Portugal,2022,31,0.10137,44,46,13
PRT,Portugal,2023,30,0.0996,44,47,14
PRT,Portugal,2024,32,0.09628,44,46,12
ROU,Romania,1955,23,0.20359,47,50,24
ROU,Romania,1956,23,0.1929,46,50,23
ROU,Romania,1957,22,0.18601,46,50,24
ROU,Romania,1958,22,0.18187,45,50,23
ROU,Romania,1959,22,0.17652,45,50,23
ROU,Romania,1960,22,0.1723,46,50,24
ROU,Romania,1961,22,0.16246,45,50,23
ROU,Romania,1962,22,0.15463,45,50,23
ROU,Romania,1963,22,0.1506,45,50,23
ROU,Romania,1964,22,0.18009,43,47,21
ROU,Romania,1965,22,0.15299,43,47,21
ROU,Romania,1966,21,0.15022,43,47,22
ROU,Romania,1967,22,0.2656,44,47,22
ROU,Romania,1968,22,0.2523,44,46,22
ROU,Romania,1969,22,0.2246,44,46,22
ROU,Romania,1970,21,0.2148,43,46,22
ROU,Romania,1971,22,0.2058,43,46,21
ROU,Romania,1972,22,0.1977,43,45,21
ROU,Romania,1973,22,0.1935,43,45,21
ROU,Romania,1974,22,0.2125,43,45,21
ROU,Romania,1975,22,0.2116,43,45,21
ROU,Romania,1976,21,0.2091,43,45,22
ROU,Romania,1977,22,0.216,43,46,21
ROU,Romania,1978,21,0.2106,43,46,22
ROU,Romania,1979,22,0.2132,42,45,20
ROU,Romania,1980,21,0.2157,42,45,21
ROU,Romania,1981,21,0.2103,42,45,21
ROU,Romania,1982,21,0.2028,42,44,21
ROU,Romania,1983,21,0.1963,41,45,20
ROU,Romania,1984,21,0.2065,41,45,20
ROU,Romania,1985,21,0.2055,41,45,20
ROU,Romania,1986,21,0.2018,42,45,21
ROU,Romania,1987,21,0.198,42,45,21
ROU,Romania,1988,21,0.205,42,45,21
ROU,Romania,1989,22,0.1967,42,45,20
ROU,Romania,1990,23,0.1572,41,44,18
ROU,Romania,1991,21,0.1394,41,44,20
ROU,Romania,1992,21,0.1445,40,44,19
ROU,Romania,1993,21,0.1323,40,44,19
ROU,Romania,1994,22,0.1241,40,44,18
ROU,Romania,1995,22,0.1156,40,44,18
ROU,Romania,1996,22,0.1077,39,44,17
ROU,Romania,1997,22,0.1049,40,44,18
ROU,Romania,1998,22,0.1034,40,44,18
ROU,Romania,1999,23,0.0978,40,43,17
ROU,Romania,2000,22,0.0952,40,44,18
ROU,Romania,2001,23,0.0856,40,44,17
ROU,Romania,2002,24,0.0806,40,43,16
ROU,Romania,2003,25,0.0797,40,44,15
ROU,Romania,2004,25,0.0792,40,44,15
ROU,Romania,2005,27,0.0807,40,44,13
ROU,Romania,2006,26,0.0797,40,44,14
ROU,Romania,2007,26,0.078,40,44,14
ROU,Romania,2008,27,0.0801,41,44,14
ROU,Romania,2009,26,0.081,40,44,14
ROU,Romania,2010,27,0.0793,41,44,14
ROU,Romania,2011,28,0.0745,41,44,13
ROU,Romania,2012,27,0.0864,41,44,14
ROU,Romania,2013,28,0.0897,41,44,13
RUS,Russia,1959,24,0.19067,45,49,21
RUS,Russia,1960,24,0.18355,45,48,21
RUS,Russia,1961,24,0.17364,44,47,20
RUS,Russia,1962,23,0.165,44,47,21
RUS,Russia,1963,23,0.16388,44,47,21
RUS,Russia,1964,23,0.15703,44,47,21
RUS,Russia,1965,24,0.14699,44,47,20
RUS,Russia,1966,22,0.15444,44,46,22
RUS,Russia,1967,22,0.1529,43,47,21
RUS,Russia,1968,22,0.15338,43,46,21
RUS,Russia,1969,22,0.16263,43,46,21
RUS,Russia,1970,21,0.16689,42,46,21
RUS,Russia,1971,22,0.17409,42,45,20
RUS,Russia,1972,22,0.16713,42,45,20
RUS,Russia,1973,21,0.164,42,45,21
RUS,Russia,1974,22,0.17043,42,45,20
RUS,Russia,1975,21,0.16813,42,45,21
RUS,Russia,1976,21,0.17059,42,45,21
RUS,Russia,1977,22,0.16744,42,45,20
RUS,Russia,1978,21,0.17063,42,45,21
RUS,Russia,1979,21,0.16954,41,45,20
RUS,Russia,1980,21,0.17379,41,45,20
RUS,Russia,1981,21,0.17259,41,44,20
RUS,Russia,1982,21,0.17674,41,44,20
RUS,Russia,1983,22,0.17937,41,44,19
RUS,Russia,1984,21,0.17707,41,44,20
