code,year,age,asfr,source
ALB,1975,47,0.00867,hfc
ALB,1975,48,0.00546,hfc
ALB,1975,49,0.00448,hfc
ALB,1975,50,0.00296,hfc
ALB,1976,14,9e-5,hfc
ALB,1976,15,6.6e-4,hfc
ALB,1976,16,0.0033,hfc
ALB,1976,17,0.01308,hfc
ALB,1976,18,0.0386,hfc
ALB,1976,19,0.08328,hfc
ALB,1976,20,0.13897,hfc
ALB,1976,21,0.19222,hfc
ALB,1976,22,0.23274,hfc
ALB,1976,23,0.25662,hfc
ALB,1976,24,0.26516,hfc
ALB,1976,25,0.26234,hfc
ALB,1976,26,0.25254,hfc
ALB,1976,27,0.2394,hfc
ALB,1976,28,0.22541,hfc
ALB,1976,29,0.212,hfc
ALB,1976,30,0.19974,hfc
ALB,1976,31,0.18863,hfc
ALB,1976,32,0.17826,hfc
ALB,1976,33,0.16806,hfc
ALB,1976,34,0.15737,hfc
ALB,1976,35,0.14568,hfc
ALB,1976,36,0.13266,hfc
ALB,1976,37,0.1183,hfc
ALB,1976,38,0.10292,hfc
ALB,1976,39,0.08707,hfc
ALB,1976,40,0.07149,hfc
ALB,1976,41,0.05687,hfc
ALB,1976,42,0.04381,hfc
ALB,1976,43,0.03268,hfc
ALB,1976,44,0.02359,hfc
ALB,1976,45,0.01647,hfc
ALB,1976,46,0.01112,hfc
ALB,1976,47,0.00725,hfc
ALB,1976,48,0.00456,hfc
ALB,1976,49,0.00393,hfc
ALB,1976,50,0.00274,hfc
ALB,1977,14,1e-4,hfc
ALB,1977,15,8.3e-4,hfc
ALB,1977,16,0.00406,hfc
ALB,1977,17,0.01482,hfc
ALB,1977,18,0.03983,hfc
ALB,1977,19,0.08208,hfc
ALB,1977,20,0.13614,hfc
ALB,1977,21,0.19026,hfc
ALB,1977,22,0.23338,hfc
ALB,1977,23,0.25992,hfc
ALB,1977,24,0.27014,hfc
ALB,1977,25,0.26775,hfc
ALB,1977,26,0.25743,hfc
ALB,1977,27,0.24329,hfc
ALB,1977,28,0.22822,hfc
ALB,1977,29,0.21394,hfc
ALB,1977,30,0.20117,hfc
ALB,1977,31,0.1899,hfc
ALB,1977,32,0.17967,hfc
ALB,1977,33,0.16975,hfc
ALB,1977,34,0.15934,hfc
ALB,1977,35,0.14774,hfc
ALB,1977,36,0.13455,hfc
ALB,1977,37,0.11971,hfc
ALB,1977,38,0.10359,hfc
ALB,1977,39,0.08686,hfc
ALB,1977,40,0.07039,hfc
ALB,1977,41,0.05504,hfc
ALB,1977,42,0.0415,hfc
ALB,1977,43,0.03019,hfc
ALB,1977,44,0.02121,hfc
ALB,1977,45,0.01441,hfc
ALB,1977,46,0.0095,hfc
ALB,1977,47,0.0061,hfc
ALB,1977,48,0.00383,hfc
ALB,1977,49,0.00354,hfc
ALB,1977,50,0.00265,hfc
ALB,1978,14,8e-5,hfc
ALB,1978,15,6.2e-4,hfc
ALB,1978,16,0.00332,hfc
ALB,1978,17,0.0128,hfc
ALB,1978,18,0.03554,hfc
ALB,1978,19,0.07466,hfc
ALB,1978,20,0.12523,hfc
ALB,1978,21,0.17629,hfc
ALB,1978,22,0.21738,hfc
ALB,1978,23,0.24317,hfc
ALB,1978,24,0.25378,hfc
ALB,1978,25,0.25255,hfc
ALB,1978,26,0.24377,hfc
ALB,1978,27,0.23118,hfc
ALB,1978,28,0.21744,hfc
ALB,1978,29,0.20412,hfc
ALB,1978,30,0.19188,hfc
ALB,1978,31,0.18072,hfc
ALB,1978,32,0.17022,hfc
ALB,1978,33,0.15976,hfc
ALB,1978,34,0.14869,hfc
ALB,1978,35,0.1365,hfc
ALB,1978,36,0.12294,hfc
ALB,1978,37,0.10811,hfc
ALB,1978,38,0.09243,hfc
ALB,1978,39,0.07658,hfc
ALB,1978,40,0.06134,hfc
ALB,1978,41,0.04743,hfc
ALB,1978,42,0.03539,hfc
ALB,1978,43,0.02549,hfc
ALB,1978,44,0.01774,hfc
ALB,1978,45,0.01196,hfc
ALB,1978,46,0.00783,hfc
ALB,1978,47,0.00499,hfc
ALB,1978,48,0.00311,hfc
ALB,1978,49,0.00284,hfc
ALB,1978,50,0.00212,hfc
ALB,1979,14,5e-5,hfc
ALB,1979,15,4.4e-4,hfc
ALB,1979,16,0.0028,hfc
ALB,1979,17,0.01161,hfc
ALB,1979,18,0.03355,hfc
ALB,1979,19,0.07207,hfc
ALB,1979,20,0.12243,hfc
ALB,1979,21,0.17371,hfc
ALB,1979,22,0.21542,hfc
ALB,1979,23,0.24213,hfc
ALB,1979,24,0.25381,hfc
ALB,1979,25,0.25368,hfc
ALB,1979,26,0.24586,hfc
ALB,1979,27,0.23401,hfc
ALB,1979,28,0.22071,hfc
ALB,1979,29,0.2075,hfc
ALB,1979,30,0.19499,hfc
ALB,1979,31,0.18321,hfc
ALB,1979,32,0.17176,hfc
ALB,1979,33,0.16009,hfc
ALB,1979,34,0.14765,hfc
ALB,1979,35,0.13408,hfc
ALB,1979,36,0.11928,hfc
ALB,1979,37,0.10349,hfc
ALB,1979,38,0.08724,hfc
ALB,1979,39,0.07124,hfc
ALB,1979,40,0.05625,hfc
ALB,1979,41,0.04288,hfc
ALB,1979,42,0.03156,hfc
ALB,1979,43,0.02244,hfc
ALB,1979,44,0.01543,hfc
ALB,1979,45,0.01028,hfc
ALB,1979,46,0.00665,hfc
ALB,1979,47,0.0042,hfc
ALB,1979,48,0.0026,hfc
ALB,1979,49,0.00232,hfc
ALB,1979,50,0.00173,hfc
ALB,1980,14,2e-5,hfc
ALB,1980,15,2.5e-4,hfc
ALB,1980,16,0.00214,hfc
ALB,1980,17,0.01008,hfc
ALB,1980,18,0.03052,hfc
ALB,1980,19,0.06646,hfc
ALB,1980,20,0.11325,hfc
ALB,1980,21,0.16112,hfc
ALB,1980,22,0.20087,hfc
ALB,1980,23,0.22757,hfc
ALB,1980,24,0.24073,hfc
ALB,1980,25,0.24267,hfc
ALB,1980,26,0.23666,hfc
ALB,1980,27,0.22582,hfc
ALB,1980,28,0.21256,hfc
ALB,1980,29,0.1985,hfc
ALB,1980,30,0.18455,hfc
ALB,1980,31,0.1711,hfc
ALB,1980,32,0.15817,hfc
ALB,1980,33,0.14558,hfc
ALB,1980,34,0.13306,hfc
ALB,1980,35,0.12034,hfc
ALB,1980,36,0.10727,hfc
ALB,1980,37,0.09383,hfc
ALB,1980,38,0.08019,hfc
ALB,1980,39,0.06667,hfc
ALB,1980,40,0.0537,hfc
ALB,1980,41,0.04174,hfc
ALB,1980,42,0.0312,hfc
ALB,1980,43,0.02235,hfc
ALB,1980,44,0.01529,hfc
ALB,1980,45,0.00996,hfc
ALB,1980,46,0.00615,hfc
ALB,1980,47,0.0036,hfc
ALB,1980,48,0.00199,hfc
ALB,1980,49,0.00124,hfc
ALB,1980,50,6.9e-4,hfc
ALB,1981,14,0,hfc
ALB,1981,15,0,hfc
ALB,1981,16,2.9e-4,hfc
ALB,1981,17,0.0047,hfc
ALB,1981,18,0.02465,hfc
ALB,1981,19,0.06596,hfc
ALB,1981,20,0.11816,hfc
ALB,1981,21,0.16615,hfc
ALB,1981,22,0.2015,hfc
ALB,1981,23,0.22298,hfc
ALB,1981,24,0.23286,hfc
ALB,1981,25,0.23422,hfc
ALB,1981,26,0.22968,hfc
ALB,1981,27,0.22116,hfc
ALB,1981,28,0.21002,hfc
ALB,1981,29,0.19719,hfc
ALB,1981,30,0.18335,hfc
ALB,1981,31,0.16901,hfc
ALB,1981,32,0.15454,hfc
ALB,1981,33,0.14022,hfc
ALB,1981,34,0.12625,hfc
ALB,1981,35,0.11271,hfc
ALB,1981,36,0.09964,hfc
ALB,1981,37,0.08703,hfc
ALB,1981,38,0.07484,hfc
ALB,1981,39,0.06308,hfc
ALB,1981,40,0.05181,hfc
ALB,1981,41,0.04116,hfc
ALB,1981,42,0.03138,hfc
ALB,1981,43,0.02274,hfc
ALB,1981,44,0.01549,hfc
ALB,1981,45,0.0098,hfc
ALB,1981,46,0.00568,hfc
ALB,1981,47,0.00298,hfc
ALB,1981,48,0.00139,hfc
ALB,1981,49,5.9e-4,hfc
ALB,1981,50,2.4e-4,hfc
ALB,1982,14,0,hfc
ALB,1982,15,0,hfc
ALB,1982,16,2.2e-4,hfc
ALB,1982,17,0.00404,hfc
ALB,1982,18,0.02258,hfc
ALB,1982,19,0.06247,hfc
ALB,1982,20,0.11432,hfc
ALB,1982,21,0.16358,hfc
ALB,1982,22,0.20167,hfc
ALB,1982,23,0.22676,hfc
ALB,1982,24,0.24037,hfc
ALB,1982,25,0.24493,hfc
ALB,1982,26,0.2426,hfc
ALB,1982,27,0.23514,hfc
ALB,1982,28,0.22391,hfc
ALB,1982,29,0.21004,hfc
ALB,1982,30,0.1945,hfc
ALB,1982,31,0.1781,hfc
ALB,1982,32,0.16155,hfc
ALB,1982,33,0.14534,hfc
ALB,1982,34,0.12983,hfc
ALB,1982,35,0.11518,hfc
ALB,1982,36,0.10142,hfc
ALB,1982,37,0.08846,hfc
ALB,1982,38,0.07615,hfc
ALB,1982,39,0.06436,hfc
ALB,1982,40,0.05302,hfc
ALB,1982,41,0.04219,hfc
ALB,1982,42,0.03208,hfc
ALB,1982,43,0.02301,hfc
ALB,1982,44,0.01536,hfc
ALB,1982,45,0.0094,hfc
ALB,1982,46,0.00518,hfc
ALB,1982,47,0.00252,hfc
ALB,1982,48,0.00106,hfc
ALB,1982,49,3.8e-4,hfc
ALB,1982,50,1.5e-4,hfc
ALB,1983,14,0,hfc
ALB,1983,15,0,hfc
ALB,1983,16,3e-5,hfc
ALB,1983,17,0.0019,hfc
ALB,1983,18,0.01816,hfc
ALB,1983,19,0.06152,hfc
ALB,1983,20,0.11805,hfc
ALB,1983,21,0.1659,hfc
ALB,1983,22,0.19663,hfc
ALB,1983,23,0.21243,hfc
ALB,1983,24,0.2183,hfc
ALB,1983,25,0.21825,hfc
ALB,1983,26,0.2146,hfc
ALB,1983,27,0.20843,hfc
ALB,1983,28,0.20016,hfc
ALB,1983,29,0.18997,hfc
ALB,1983,30,0.17806,hfc
ALB,1983,31,0.16476,hfc
ALB,1983,32,0.15049,hfc
ALB,1983,33,0.13573,hfc
ALB,1983,34,0.12094,hfc
ALB,1983,35,0.10649,hfc
ALB,1983,36,0.09264,hfc
ALB,1983,37,0.07954,hfc
ALB,1983,38,0.06725,hfc
ALB,1983,39,0.05576,hfc
ALB,1983,40,0.04508,hfc
ALB,1983,41,0.03526,hfc
ALB,1983,42,0.02642,hfc
ALB,1983,43,0.01874,hfc
ALB,1983,44,0.01241,hfc
ALB,1983,45,0.00756,hfc
ALB,1983,46,0.00415,hfc
ALB,1983,47,0.00202,hfc
ALB,1983,48,8.5e-4,hfc
ALB,1983,49,3e-4,hfc
ALB,1983,50,1.2e-4,hfc
ALB,1984,14,0,hfc
ALB,1984,15,0,hfc
ALB,1984,16,3.3e-4,hfc
ALB,1984,17,0.00437,hfc
ALB,1984,18,0.02138,hfc
ALB,1984,19,0.05714,hfc
ALB,1984,20,0.10521,hfc
ALB,1984,21,0.15345,hfc
ALB,1984,22,0.19287,hfc
ALB,1984,23,0.21996,hfc
ALB,1984,24,0.23496,hfc
ALB,1984,25,0.23979,hfc
ALB,1984,26,0.23679,hfc
ALB,1984,27,0.22815,hfc
ALB,1984,28,0.2157,hfc
ALB,1984,29,0.20094,hfc
ALB,1984,30,0.185,hfc
ALB,1984,31,0.16876,hfc
ALB,1984,32,0.1528,hfc
ALB,1984,33,0.13747,hfc
ALB,1984,34,0.12294,hfc
ALB,1984,35,0.10921,hfc
ALB,1984,36,0.09617,hfc
ALB,1984,37,0.08364,hfc
ALB,1984,38,0.07149,hfc
ALB,1984,39,0.05964,hfc
ALB,1984,40,0.04816,hfc
ALB,1984,41,0.03727,hfc
ALB,1984,42,0.02733,hfc
ALB,1984,43,0.01875,hfc
ALB,1984,44,0.01188,hfc
ALB,1984,45,0.00684,hfc
ALB,1984,46,0.00352,hfc
ALB,1984,47,0.00159,hfc
ALB,1984,48,6.2e-4,hfc
ALB,1984,49,2e-4,hfc
ALB,1984,50,6e-5,hfc
ALB,1985,14,0,hfc
ALB,1985,15,3e-5,hfc
ALB,1985,16,6.8e-4,hfc
ALB,1985,17,0.00553,hfc
ALB,1985,18,0.02185,hfc
ALB,1985,19,0.05384,hfc
ALB,1985,20,0.09727,hfc
ALB,1985,21,0.14282,hfc
ALB,1985,22,0.18201,hfc
ALB,1985,23,0.21018,hfc
ALB,1985,24,0.22626,hfc
ALB,1985,25,0.23146,hfc
ALB,1985,26,0.22801,hfc
ALB,1985,27,0.21834,hfc
ALB,1985,28,0.20465,hfc
ALB,1985,29,0.18871,hfc
ALB,1985,30,0.17186,hfc
ALB,1985,31,0.15503,hfc
ALB,1985,32,0.13882,hfc
ALB,1985,33,0.12353,hfc
ALB,1985,34,0.10928,hfc
ALB,1985,35,0.09602,hfc
ALB,1985,36,0.08365,hfc
ALB,1985,37,0.07202,hfc
ALB,1985,38,0.061,hfc
ALB,1985,39,0.05053,hfc
ALB,1985,40,0.04065,hfc
ALB,1985,41,0.03151,hfc
ALB,1985,42,0.02331,hfc
ALB,1985,43,0.01629,hfc
ALB,1985,44,0.01064,hfc
ALB,1985,45,0.00641,hfc
ALB,1985,46,0.00352,hfc
ALB,1985,47,0.00173,hfc
ALB,1985,48,7.5e-4,hfc
ALB,1985,49,2.9e-4,hfc
ALB,1985,50,1.2e-4,hfc
ALB,1986,14,2e-5,hfc
ALB,1986,15,2.2e-4,hfc
ALB,1986,16,0.00158,hfc
ALB,1986,17,0.00705,hfc
ALB,1986,18,0.02161,hfc
ALB,1986,19,0.04927,hfc
ALB,1986,20,0.08896,hfc
ALB,1986,21,0.13398,hfc
ALB,1986,22,0.17552,hfc
ALB,1986,23,0.20679,hfc
ALB,1986,24,0.2249,hfc
ALB,1986,25,0.23043,hfc
ALB,1986,26,0.22596,hfc
ALB,1986,27,0.21462,hfc
ALB,1986,28,0.19926,hfc
ALB,1986,29,0.18206,hfc
ALB,1986,30,0.16446,hfc
ALB,1986,31,0.14734,hfc
ALB,1986,32,0.1311,hfc
ALB,1986,33,0.11587,hfc
ALB,1986,34,0.10163,hfc
ALB,1986,35,0.08828,hfc
ALB,1986,36,0.07573,hfc
ALB,1986,37,0.06394,hfc
ALB,1986,38,0.05292,hfc
ALB,1986,39,0.04276,hfc
ALB,1986,40,0.03359,hfc
ALB,1986,41,0.02552,hfc
ALB,1986,42,0.01868,hfc
ALB,1986,43,0.01311,hfc
ALB,1986,44,0.00878,hfc
ALB,1986,45,0.00559,hfc
ALB,1986,46,0.00336,hfc
ALB,1986,47,0.0019,hfc
ALB,1986,48,0.001,hfc
ALB,1986,49,5.7e-4,hfc
ALB,1986,50,3.1e-4,hfc
ALB,1987,14,6e-5,hfc
ALB,1987,15,4.8e-4,hfc
ALB,1987,16,0.00202,hfc
ALB,1987,17,0.00727,hfc
ALB,1987,18,0.02115,hfc
ALB,1987,19,0.04729,hfc
ALB,1987,20,0.08584,hfc
ALB,1987,21,0.13118,hfc
ALB,1987,22,0.1751,hfc
ALB,1987,23,0.20951,hfc
ALB,1987,24,0.23042,hfc
ALB,1987,25,0.23758,hfc
ALB,1987,26,0.23381,hfc
ALB,1987,27,0.22253,hfc
ALB,1987,28,0.20687,hfc
ALB,1987,29,0.18938,hfc
ALB,1987,30,0.17145,hfc
ALB,1987,31,0.15389,hfc
ALB,1987,32,0.13703,hfc
ALB,1987,33,0.12103,hfc
ALB,1987,34,0.10595,hfc
ALB,1987,35,0.0916,hfc
ALB,1987,36,0.07798,hfc
ALB,1987,37,0.06504,hfc
ALB,1987,38,0.05306,hfc
ALB,1987,39,0.04217,hfc
ALB,1987,40,0.03261,hfc
ALB,1987,41,0.02452,hfc
ALB,1987,42,0.01794,hfc
ALB,1987,43,0.01268,hfc
ALB,1987,44,0.0086,hfc
ALB,1987,45,0.00564,hfc
ALB,1987,46,0.00358,hfc
ALB,1987,47,0.00213,hfc
ALB,1987,48,0.00133,hfc
ALB,1987,49,0.00104,hfc
ALB,1987,50,7.1e-4,hfc
ALB,1988,14,0,hfc
ALB,1988,15,1e-5,hfc
ALB,1988,16,3.6e-4,hfc
ALB,1988,17,0.00468,hfc
ALB,1988,18,0.0213,hfc
ALB,1988,19,0.0533,hfc
ALB,1988,20,0.09644,hfc
ALB,1988,21,0.14046,hfc
ALB,1988,22,0.17791,hfc
ALB,1988,23,0.20405,hfc
ALB,1988,24,0.22081,hfc
ALB,1988,25,0.22783,hfc
ALB,1988,26,0.22747,hfc
ALB,1988,27,0.21903,hfc
ALB,1988,28,0.20692,hfc
ALB,1988,29,0.19075,hfc
ALB,1988,30,0.1735,hfc
ALB,1988,31,0.15443,hfc
ALB,1988,32,0.13539,hfc
ALB,1988,33,0.1168,hfc
ALB,1988,34,0.09968,hfc
ALB,1988,35,0.08428,hfc
ALB,1988,36,0.07015,hfc
ALB,1988,37,0.05809,hfc
ALB,1988,38,0.04708,hfc
ALB,1988,39,0.03777,hfc
ALB,1988,40,0.0295,hfc
ALB,1988,41,0.02266,hfc
ALB,1988,42,0.01689,hfc
ALB,1988,43,0.01232,hfc
ALB,1988,44,0.00849,hfc
ALB,1988,45,0.00549,hfc
ALB,1988,46,0.00331,hfc
ALB,1988,47,0.00183,hfc
ALB,1988,48,9.5e-4,hfc
ALB,1988,49,4.8e-4,hfc
ALB,1988,50,2.3e-4,hfc
ALB,1989,14,0,hfc
ALB,1989,15,1e-5,hfc
ALB,1989,16,9e-5,hfc
ALB,1989,17,0.00303,hfc
ALB,1989,18,0.02101,hfc
ALB,1989,19,0.0556,hfc
ALB,1989,20,0.09904,hfc
ALB,1989,21,0.13952,hfc
ALB,1989,22,0.17112,hfc
ALB,1989,23,0.19366,hfc
ALB,1989,24,0.20859,hfc
ALB,1989,25,0.21683,hfc
ALB,1989,26,0.21862,hfc
ALB,1989,27,0.21408,hfc
ALB,1989,28,0.20372,hfc
ALB,1989,29,0.18856,hfc
ALB,1989,30,0.17004,hfc
ALB,1989,31,0.14985,hfc
ALB,1989,32,0.12946,hfc
ALB,1989,33,0.10999,hfc
ALB,1989,34,0.09222,hfc
ALB,1989,35,0.07661,hfc
ALB,1989,36,0.06332,hfc
ALB,1989,37,0.05219,hfc
ALB,1989,38,0.04282,hfc
ALB,1989,39,0.03488,hfc
ALB,1989,40,0.02804,hfc
ALB,1989,41,0.02213,hfc
ALB,1989,42,0.01688,hfc
ALB,1989,43,0.01231,hfc
ALB,1989,44,0.00839,hfc
ALB,1989,45,0.00528,hfc
ALB,1989,46,0.00296,hfc
ALB,1989,47,0.00143,hfc
ALB,1989,48,5.8e-4,hfc
ALB,1989,49,2.1e-4,hfc
ALB,1989,50,8e-5,hfc
ALB,1990,14,0,hfc
ALB,1990,15,1e-5,hfc
ALB,1990,16,4.2e-4,hfc
ALB,1990,17,0.00457,hfc
ALB,1990,18,0.02017,hfc
ALB,1990,19,0.05133,hfc
ALB,1990,20,0.09297,hfc
ALB,1990,21,0.13599,hfc
ALB,1990,22,0.17327,hfc
ALB,1990,23,0.20125,hfc
ALB,1990,24,0.21901,hfc
ALB,1990,25,0.22706,hfc
ALB,1990,26,0.22657,hfc
ALB,1990,27,0.21903,hfc
ALB,1990,28,0.20606,hfc
ALB,1990,29,0.18929,hfc
ALB,1990,30,0.17028,hfc
ALB,1990,31,0.15037,hfc
ALB,1990,32,0.13066,hfc
ALB,1990,33,0.11195,hfc
ALB,1990,34,0.09475,hfc
ALB,1990,35,0.07934,hfc
ALB,1990,36,0.0658,hfc
ALB,1990,37,0.05405,hfc
ALB,1990,38,0.04396,hfc
ALB,1990,39,0.03534,hfc
ALB,1990,40,0.028,hfc
ALB,1990,41,0.02177,hfc
ALB,1990,42,0.01652,hfc
ALB,1990,43,0.01214,hfc
ALB,1990,44,0.00857,hfc
ALB,1990,45,0.00575,hfc
ALB,1990,46,0.00362,hfc
ALB,1990,47,0.00211,hfc
ALB,1990,48,0.00113,hfc
ALB,1990,49,5.9e-4,hfc
ALB,1990,50,2.9e-4,hfc
ALB,1991,14,0,hfc
ALB,1991,15,0,hfc
ALB,1991,16,0,hfc
ALB,1991,17,6.2e-4,hfc
ALB,1991,18,0.01384,hfc
ALB,1991,19,0.06004,hfc
ALB,1991,20,0.117,hfc
ALB,1991,21,0.15588,hfc
ALB,1991,22,0.17516,hfc
ALB,1991,23,0.18405,hfc
ALB,1991,24,0.18941,hfc
ALB,1991,25,0.19373,hfc
ALB,1991,26,0.19663,hfc
ALB,1991,27,0.19651,hfc
ALB,1991,28,0.19181,hfc
ALB,1991,29,0.18182,hfc
ALB,1991,30,0.16694,hfc
ALB,1991,31,0.14849,hfc
ALB,1991,32,0.12827,hfc
ALB,1991,33,0.10807,hfc
ALB,1991,34,0.08924,hfc
ALB,1991,35,0.07263,hfc
ALB,1991,36,0.05856,hfc
ALB,1991,37,0.04701,hfc
ALB,1991,38,0.03767,hfc
ALB,1991,39,0.03013,hfc
ALB,1991,40,0.02398,hfc
ALB,1991,41,0.0188,hfc
ALB,1991,42,0.01433,hfc
ALB,1991,43,0.01039,hfc
ALB,1991,44,0.007,hfc
ALB,1991,45,0.00425,hfc
ALB,1991,46,0.00225,hfc
ALB,1991,47,0.00101,hfc
ALB,1991,48,3.6e-4,hfc
ALB,1991,49,9e-5,hfc
ALB,1991,50,3e-5,hfc
ALB,1992,14,0,hfc
ALB,1992,15,0,hfc
ALB,1992,16,2e-5,hfc
ALB,1992,17,0.00182,hfc
ALB,1992,18,0.01869,hfc
ALB,1992,19,0.06234,hfc
ALB,1992,20,0.11558,hfc
ALB,1992,21,0.15807,hfc
ALB,1992,22,0.18514,hfc
ALB,1992,23,0.20062,hfc
ALB,1992,24,0.20888,hfc
ALB,1992,25,0.21225,hfc
ALB,1992,26,0.21134,hfc
ALB,1992,27,0.20589,hfc
ALB,1992,28,0.19569,hfc
ALB,1992,29,0.18102,hfc
ALB,1992,30,0.16277,hfc
ALB,1992,31,0.14233,hfc
ALB,1992,32,0.12123,hfc
ALB,1992,33,0.10083,hfc
ALB,1992,34,0.082170000000000007,hfc
ALB,1992,35,0.06585,hfc
ALB,1992,36,0.05207,hfc
ALB,1992,37,0.04076,hfc
ALB,1992,38,0.03168,hfc
ALB,1992,39,0.02449,hfc
ALB,1992,40,0.01884,hfc
ALB,1992,41,0.0144,hfc
ALB,1992,42,0.01091,hfc
ALB,1992,43,0.00812,hfc
ALB,1992,44,0.0059,hfc
ALB,1992,45,0.00412,hfc
ALB,1992,46,0.00272,hfc
ALB,1992,47,0.00167,hfc
ALB,1992,48,0.00093000000000000005,hfc
ALB,1992,49,5e-4,hfc
ALB,1992,50,2.5e-4,hfc
ALB,1993,14,0,hfc
ALB,1993,15,0,hfc
ALB,1993,16,1.4e-4,hfc
ALB,1993,17,0.00365,hfc
ALB,1993,18,0.02231,hfc
ALB,1993,19,0.06097,hfc
ALB,1993,20,0.10646,hfc
ALB,1993,21,0.14489,hfc
ALB,1993,22,0.17155,hfc
ALB,1993,23,0.18766,hfc
ALB,1993,24,0.1958,hfc
ALB,1993,25,0.19787,hfc
ALB,1993,26,0.19492,hfc
ALB,1993,27,0.18747,hfc
ALB,1993,28,0.176,hfc
ALB,1993,29,0.16115,hfc
ALB,1993,30,0.14388,hfc
ALB,1993,31,0.1253,hfc
ALB,1993,32,0.10654,hfc
ALB,1993,33,0.08861,hfc
ALB,1993,34,0.07222,hfc
ALB,1993,35,0.05783,hfc
ALB,1993,36,0.04558,hfc
ALB,1993,37,0.03546,hfc
ALB,1993,38,0.02727,hfc
ALB,1993,39,0.02076,hfc
ALB,1993,40,0.01566,hfc
ALB,1993,41,0.0117,hfc
ALB,1993,42,0.00865,hfc
ALB,1993,43,0.00631,hfc
ALB,1993,44,0.00453,hfc
ALB,1993,45,0.00317,hfc
ALB,1993,46,0.00216,hfc
ALB,1993,47,0.00141,hfc
ALB,1993,48,8.8e-4,hfc
ALB,1993,49,6.2e-4,hfc
ALB,1993,50,3.8e-4,hfc
ALB,1994,14,0,hfc
ALB,1994,15,0,hfc
ALB,1994,16,3e-4,hfc
ALB,1994,17,0.00576,hfc
ALB,1994,18,0.02919,hfc
ALB,1994,19,0.07167,hfc
ALB,1994,20,0.11788,hfc
ALB,1994,21,0.1554,hfc
ALB,1994,22,0.18125,hfc
ALB,1994,23,0.19727,hfc
ALB,1994,24,0.20592,hfc
ALB,1994,25,0.20875,hfc
ALB,1994,26,0.20642,hfc
ALB,1994,27,0.19919,hfc
ALB,1994,28,0.18738,hfc
ALB,1994,29,0.17169,hfc
ALB,1994,30,0.15315,hfc
ALB,1994,31,0.13306,hfc
ALB,1994,32,0.11274,hfc
ALB,1994,33,0.09332,hfc
ALB,1994,34,0.07563,hfc
ALB,1994,35,0.06015,hfc
ALB,1994,36,0.04705,hfc
ALB,1994,37,0.03627,hfc
ALB,1994,38,0.0276,hfc
ALB,1994,39,0.02075,hfc
ALB,1994,40,0.01542,hfc
ALB,1994,41,0.0113,hfc
ALB,1994,42,0.00816,hfc
ALB,1994,43,0.00578,hfc
ALB,1994,44,0.00399,hfc
ALB,1994,45,0.00266,hfc
ALB,1994,46,0.00171,hfc
ALB,1994,47,0.00104,hfc
ALB,1994,48,5.9e-4,hfc
ALB,1994,49,3.5e-4,hfc
ALB,1994,50,2e-4,hfc
ALB,1995,14,0.00103,hfc
ALB,1995,15,0.00484,hfc
ALB,1995,16,0.0068,hfc
ALB,1995,17,0.01551,hfc
ALB,1995,18,0.03216,hfc
ALB,1995,19,0.05916,hfc
ALB,1995,20,0.09579,hfc
ALB,1995,21,0.13712,hfc
ALB,1995,22,0.17566,hfc
ALB,1995,23,0.20466,hfc
ALB,1995,24,0.22059,hfc
ALB,1995,25,0.2235,hfc
ALB,1995,26,0.21587,hfc
ALB,1995,27,0.20107,hfc
ALB,1995,28,0.18228,hfc
ALB,1995,29,0.16194,hfc
ALB,1995,30,0.14167,hfc
ALB,1995,31,0.12238,hfc
ALB,1995,32,0.10451,hfc
ALB,1995,33,0.08823,hfc
ALB,1995,34,0.07353,hfc
ALB,1995,35,0.06037,hfc
ALB,1995,36,0.0487,hfc
ALB,1995,37,0.03848,hfc
ALB,1995,38,0.02969,hfc
ALB,1995,39,0.02231,hfc
ALB,1995,40,0.01628,hfc
ALB,1995,41,0.0115,hfc
ALB,1995,42,0.00786,hfc
ALB,1995,43,0.00518,hfc
ALB,1995,44,0.00329,hfc
ALB,1995,45,0.00201,hfc
ALB,1995,46,0.00118,hfc
ALB,1995,47,6.7e-4,hfc
ALB,1995,48,3.7e-4,hfc
ALB,1995,49,2.3e-4,hfc
ALB,1995,50,1.4e-4,hfc
ALB,1996,14,0,hfc
ALB,1996,15,0,hfc
ALB,1996,16,0,hfc
ALB,1996,17,3.6e-4,hfc
ALB,1996,18,0.00575,hfc
ALB,1996,19,0.03067,hfc
ALB,1996,20,0.08287,hfc
ALB,1996,21,0.14612,hfc
ALB,1996,22,0.19702,hfc
ALB,1996,23,0.22444,hfc
ALB,1996,24,0.22999,hfc
ALB,1996,25,0.22065,hfc
ALB,1996,26,0.2033,hfc
ALB,1996,27,0.18283,hfc
ALB,1996,28,0.1621,hfc
ALB,1996,29,0.14249,hfc
ALB,1996,30,0.1245,hfc
ALB,1996,31,0.10817,hfc
ALB,1996,32,0.09333,hfc
ALB,1996,33,0.07979,hfc
ALB,1996,34,0.06737,hfc
ALB,1996,35,0.05598,hfc
ALB,1996,36,0.04562,hfc
ALB,1996,37,0.03632,hfc
ALB,1996,38,0.02815,hfc
ALB,1996,39,0.02117,hfc
ALB,1996,40,0.01539,hfc
ALB,1996,41,0.01079,hfc
ALB,1996,42,0.00726,hfc
ALB,1996,43,0.00469,hfc
ALB,1996,44,0.00289,hfc
