code,year,age,asfr
DEUTW,1982,33,0.04596
DEUTW,1982,34,0.03706
DEUTW,1982,35,0.029
DEUTW,1982,36,0.02255
DEUTW,1982,37,0.01689
DEUTW,1982,38,0.01247
DEUTW,1982,39,0.00918
DEUTW,1982,40,0.00609
DEUTW,1982,41,0.00403
DEUTW,1982,42,0.00265
DEUTW,1982,43,0.00162
DEUTW,1982,44,9.6e-4
DEUTW,1982,45,4.9e-4
DEUTW,1982,46,2.4e-4
DEUTW,1982,47,1.4e-4
DEUTW,1982,48,1e-4
DEUTW,1982,49,8e-5
DEUTW,1982,50,4e-5
DEUTW,1982,51,3e-5
DEUTW,1982,52,1e-5
DEUTW,1982,53,1e-5
DEUTW,1982,54,0
DEUTW,1982,55,0
DEUTW,1983,12,0
DEUTW,1983,13,4e-5
DEUTW,1983,14,2.7e-4
DEUTW,1983,15,0.00117
DEUTW,1983,16,0.00402
DEUTW,1983,17,0.0101
DEUTW,1983,18,0.02018
DEUTW,1983,19,0.03341
DEUTW,1983,20,0.04725
DEUTW,1983,21,0.06166
DEUTW,1983,22,0.07613
DEUTW,1983,23,0.08911
DEUTW,1983,24,0.099
DEUTW,1983,25,0.10561
DEUTW,1983,26,0.10692
DEUTW,1983,27,0.10392
DEUTW,1983,28,0.09671
DEUTW,1983,29,0.08803
DEUTW,1983,30,0.07824
DEUTW,1983,31,0.06647
DEUTW,1983,32,0.05569
DEUTW,1983,33,0.04571
DEUTW,1983,34,0.03654
DEUTW,1983,35,0.02871
DEUTW,1983,36,0.02202
DEUTW,1983,37,0.01696
DEUTW,1983,38,0.01203
DEUTW,1983,39,0.00859
DEUTW,1983,40,0.00612
DEUTW,1983,41,0.00398
DEUTW,1983,42,0.0025
DEUTW,1983,43,0.00149
DEUTW,1983,44,8.6e-4
DEUTW,1983,45,4.7e-4
DEUTW,1983,46,2.4e-4
DEUTW,1983,47,1.2e-4
DEUTW,1983,48,6e-5
DEUTW,1983,49,4e-5
DEUTW,1983,50,4e-5
DEUTW,1983,51,3e-5
DEUTW,1983,52,2e-5
DEUTW,1983,53,1e-5
DEUTW,1983,54,0
DEUTW,1983,55,0
DEUTW,1984,12,0
DEUTW,1984,13,6e-5
DEUTW,1984,14,2.7e-4
DEUTW,1984,15,0.00115
DEUTW,1984,16,0.00367
DEUTW,1984,17,0.00871
DEUTW,1984,18,0.01745
DEUTW,1984,19,0.02963
DEUTW,1984,20,0.04142
DEUTW,1984,21,0.0543
DEUTW,1984,22,0.06882
DEUTW,1984,23,0.08258
DEUTW,1984,24,0.09505
DEUTW,1984,25,0.10333
DEUTW,1984,26,0.10591
DEUTW,1984,27,0.10367
DEUTW,1984,28,0.09786
DEUTW,1984,29,0.08849
DEUTW,1984,30,0.0787
DEUTW,1984,31,0.06781
DEUTW,1984,32,0.05589
DEUTW,1984,33,0.04595
DEUTW,1984,34,0.03756
DEUTW,1984,35,0.0297
DEUTW,1984,36,0.02271
DEUTW,1984,37,0.01672
DEUTW,1984,38,0.01238
DEUTW,1984,39,0.0086
DEUTW,1984,40,0.006
DEUTW,1984,41,0.00398
DEUTW,1984,42,0.00235
DEUTW,1984,43,0.00138
DEUTW,1984,44,7.8e-4
DEUTW,1984,45,4.2e-4
DEUTW,1984,46,2.3e-4
DEUTW,1984,47,1e-4
DEUTW,1984,48,5e-5
DEUTW,1984,49,4e-5
DEUTW,1984,50,2e-5
DEUTW,1984,51,1e-5
DEUTW,1984,52,1e-5
DEUTW,1984,53,0
DEUTW,1984,54,0
DEUTW,1984,55,0
DEUTW,1985,12,1e-5
DEUTW,1985,13,7e-5
DEUTW,1985,14,2.9e-4
DEUTW,1985,15,0.00122
DEUTW,1985,16,0.00361
DEUTW,1985,17,0.00833
DEUTW,1985,18,0.01619
DEUTW,1985,19,0.02667
DEUTW,1985,20,0.03794
DEUTW,1985,21,0.04979
DEUTW,1985,22,0.06372
DEUTW,1985,23,0.07858
DEUTW,1985,24,0.09151
DEUTW,1985,25,0.10112
DEUTW,1985,26,0.10521
DEUTW,1985,27,0.1037
DEUTW,1985,28,0.09853
DEUTW,1985,29,0.09116
DEUTW,1985,30,0.08069
DEUTW,1985,31,0.06908
DEUTW,1985,32,0.05785
DEUTW,1985,33,0.04743
DEUTW,1985,34,0.03885
DEUTW,1985,35,0.03102
DEUTW,1985,36,0.02343
DEUTW,1985,37,0.01727
DEUTW,1985,38,0.01243
DEUTW,1985,39,0.00904
DEUTW,1985,40,0.00609
DEUTW,1985,41,0.00406
DEUTW,1985,42,0.00255
DEUTW,1985,43,0.00141
DEUTW,1985,44,7.9e-4
DEUTW,1985,45,4.2e-4
DEUTW,1985,46,2e-4
DEUTW,1985,47,1e-4
DEUTW,1985,48,5e-5
DEUTW,1985,49,4e-5
DEUTW,1985,50,3e-5
DEUTW,1985,51,2e-5
DEUTW,1985,52,1e-5
DEUTW,1985,53,1e-5
DEUTW,1985,54,0
DEUTW,1985,55,0
DEUTW,1986,12,1e-5
DEUTW,1986,13,9e-5
DEUTW,1986,14,2.9e-4
DEUTW,1986,15,0.00122
DEUTW,1986,16,0.00389
DEUTW,1986,17,0.00858
DEUTW,1986,18,0.01569
DEUTW,1986,19,0.02587
DEUTW,1986,20,0.03719
DEUTW,1986,21,0.04943
DEUTW,1986,22,0.06342
DEUTW,1986,23,0.0781
DEUTW,1986,24,0.09367
DEUTW,1986,25,0.10557
DEUTW,1986,26,0.1107
DEUTW,1986,27,0.11102
DEUTW,1986,28,0.10597
DEUTW,1986,29,0.09795
DEUTW,1986,30,0.08793
DEUTW,1986,31,0.07533
DEUTW,1986,32,0.06296
DEUTW,1986,33,0.05127
DEUTW,1986,34,0.04147
DEUTW,1986,35,0.03301
DEUTW,1986,36,0.02558
DEUTW,1986,37,0.01904
DEUTW,1986,38,0.01365
DEUTW,1986,39,0.00971
DEUTW,1986,40,0.0066
DEUTW,1986,41,0.00423
DEUTW,1986,42,0.00257
DEUTW,1986,43,0.00148
DEUTW,1986,44,7.6e-4
DEUTW,1986,45,3.8e-4
DEUTW,1986,46,2e-4
DEUTW,1986,47,9e-5
DEUTW,1986,48,6e-5
DEUTW,1986,49,4e-5
DEUTW,1986,50,2e-5
DEUTW,1986,51,1e-5
DEUTW,1986,52,1e-5
DEUTW,1986,53,0
DEUTW,1986,54,0
DEUTW,1986,55,0
DEUTW,1987,12,0
DEUTW,1987,13,6e-5
DEUTW,1987,14,3.1e-4
DEUTW,1987,15,0.00133
DEUTW,1987,16,0.00426
DEUTW,1987,17,0.00941
DEUTW,1987,18,0.0166
DEUTW,1987,19,0.02589
DEUTW,1987,20,0.03643
DEUTW,1987,21,0.04822
DEUTW,1987,22,0.06149
DEUTW,1987,23,0.07575
DEUTW,1987,24,0.09054
DEUTW,1987,25,0.10301
DEUTW,1987,26,0.11012
DEUTW,1987,27,0.11212
DEUTW,1987,28,0.10836
DEUTW,1987,29,0.10015
DEUTW,1987,30,0.09004
DEUTW,1987,31,0.07867
DEUTW,1987,32,0.06598
DEUTW,1987,33,0.0545
DEUTW,1987,34,0.04434
DEUTW,1987,35,0.03489
DEUTW,1987,36,0.02692
DEUTW,1987,37,0.02015
DEUTW,1987,38,0.01449
DEUTW,1987,39,0.01023
DEUTW,1987,40,0.00705
DEUTW,1987,41,0.00472
DEUTW,1987,42,0.00274
DEUTW,1987,43,0.00148
DEUTW,1987,44,8.1e-4
DEUTW,1987,45,4.3e-4
DEUTW,1987,46,2.3e-4
DEUTW,1987,47,1.1e-4
DEUTW,1987,48,5e-5
DEUTW,1987,49,3e-5
DEUTW,1987,50,3e-5
DEUTW,1987,51,2e-5
DEUTW,1987,52,1e-5
DEUTW,1987,53,1e-5
DEUTW,1987,54,0
DEUTW,1987,55,0
DEUTW,1988,12,0
DEUTW,1988,13,9e-5
DEUTW,1988,14,4.1e-4
DEUTW,1988,15,0.00163
DEUTW,1988,16,0.0048
DEUTW,1988,17,0.01048
DEUTW,1988,18,0.01862
DEUTW,1988,19,0.02778
DEUTW,1988,20,0.03672
DEUTW,1988,21,0.04763
DEUTW,1988,22,0.06106
DEUTW,1988,23,0.07579
DEUTW,1988,24,0.09134
DEUTW,1988,25,0.10529
DEUTW,1988,26,0.11373
DEUTW,1988,27,0.11552
DEUTW,1988,28,0.11236
DEUTW,1988,29,0.10573
DEUTW,1988,30,0.09572
DEUTW,1988,31,0.08351
DEUTW,1988,32,0.07074
DEUTW,1988,33,0.05798
DEUTW,1988,34,0.04734
DEUTW,1988,35,0.03734
DEUTW,1988,36,0.0282
DEUTW,1988,37,0.02123
DEUTW,1988,38,0.01567
DEUTW,1988,39,0.01094
DEUTW,1988,40,0.00725
DEUTW,1988,41,0.0047
DEUTW,1988,42,0.003
DEUTW,1988,43,0.00159
DEUTW,1988,44,8.5e-4
DEUTW,1988,45,4.5e-4
DEUTW,1988,46,1.9e-4
DEUTW,1988,47,9e-5
DEUTW,1988,48,6e-5
DEUTW,1988,49,4e-5
DEUTW,1988,50,3e-5
DEUTW,1988,51,2e-5
DEUTW,1988,52,1e-5
DEUTW,1988,53,1e-5
DEUTW,1988,54,0
DEUTW,1988,55,0
DEUTW,1989,12,1e-5
DEUTW,1989,13,9e-5
DEUTW,1989,14,4.1e-4
DEUTW,1989,15,0.00185
DEUTW,1989,16,0.00539
DEUTW,1989,17,0.01097
DEUTW,1989,18,0.01986
DEUTW,1989,19,0.03018
DEUTW,1989,20,0.03814
DEUTW,1989,21,0.04621
DEUTW,1989,22,0.05716
DEUTW,1989,23,0.0716
DEUTW,1989,24,0.08635
DEUTW,1989,25,0.10016
DEUTW,1989,26,0.10916
DEUTW,1989,27,0.11151
DEUTW,1989,28,0.1101
DEUTW,1989,29,0.10423
DEUTW,1989,30,0.09466
DEUTW,1989,31,0.08236
DEUTW,1989,32,0.0705
DEUTW,1989,33,0.05888
DEUTW,1989,34,0.04737
DEUTW,1989,35,0.03807
DEUTW,1989,36,0.029760000000000002
DEUTW,1989,37,0.02227
DEUTW,1989,38,0.01571
DEUTW,1989,39,0.01113
DEUTW,1989,40,0.00773
DEUTW,1989,41,0.00479
DEUTW,1989,42,0.00289
DEUTW,1989,43,0.00178
DEUTW,1989,44,9.2e-4
DEUTW,1989,45,4.4e-4
DEUTW,1989,46,2e-4
DEUTW,1989,47,1.1e-4
DEUTW,1989,48,7e-5
DEUTW,1989,49,5e-5
DEUTW,1989,50,4e-5
DEUTW,1989,51,2e-5
DEUTW,1989,52,1e-5
DEUTW,1989,53,1e-5
DEUTW,1989,54,0
DEUTW,1989,55,0
DEUTW,1990,12,0
DEUTW,1990,13,1e-4
DEUTW,1990,14,5.4e-4
DEUTW,1990,15,0.00166
DEUTW,1990,16,0.00533
DEUTW,1990,17,0.01188
DEUTW,1990,18,0.02147
DEUTW,1990,19,0.03207
DEUTW,1990,20,0.04134
DEUTW,1990,21,0.04919
DEUTW,1990,22,0.05836
DEUTW,1990,23,0.07136
DEUTW,1990,24,0.08732
DEUTW,1990,25,0.10208
DEUTW,1990,26,0.11204
DEUTW,1990,27,0.11667
DEUTW,1990,28,0.11596
DEUTW,1990,29,0.10979
DEUTW,1990,30,0.10006
DEUTW,1990,31,0.08812
DEUTW,1990,32,0.07509
DEUTW,1990,33,0.06238
DEUTW,1990,34,0.0513
DEUTW,1990,35,0.04071
DEUTW,1990,36,0.03057
DEUTW,1990,37,0.02295
DEUTW,1990,38,0.01678
DEUTW,1990,39,0.01196
DEUTW,1990,40,0.00823
DEUTW,1990,41,0.00513
DEUTW,1990,42,0.00307
DEUTW,1990,43,0.00176
DEUTW,1990,44,0.00103
DEUTW,1990,45,4.9e-4
DEUTW,1990,46,2.3e-4
DEUTW,1990,47,1.4e-4
DEUTW,1990,48,9e-5
DEUTW,1990,49,3e-5
DEUTW,1990,50,1e-5
DEUTW,1990,51,0
DEUTW,1990,52,0
DEUTW,1990,53,0
DEUTW,1990,54,0
DEUTW,1990,55,0
DEUTW,1991,12,0
DEUTW,1991,13,1.5e-4
DEUTW,1991,14,6.7e-4
DEUTW,1991,15,0.00163
DEUTW,1991,16,0.00544
DEUTW,1991,17,0.01258
DEUTW,1991,18,0.02316
DEUTW,1991,19,0.03376
DEUTW,1991,20,0.04303
DEUTW,1991,21,0.05052
DEUTW,1991,22,0.05771
DEUTW,1991,23,0.06707
DEUTW,1991,24,0.07991
DEUTW,1991,25,0.09478
DEUTW,1991,26,0.10657
DEUTW,1991,27,0.11229
DEUTW,1991,28,0.11186
DEUTW,1991,29,0.10728
DEUTW,1991,30,0.09876
DEUTW,1991,31,0.0868
DEUTW,1991,32,0.07449
DEUTW,1991,33,0.06195
DEUTW,1991,34,0.05067
DEUTW,1991,35,0.04059
DEUTW,1991,36,0.03162
DEUTW,1991,37,0.02366
DEUTW,1991,38,0.01699
DEUTW,1991,39,0.01199
DEUTW,1991,40,0.00828
DEUTW,1991,41,0.00532
DEUTW,1991,42,0.00314
DEUTW,1991,43,0.00177
DEUTW,1991,44,8.8e-4
DEUTW,1991,45,4.4e-4
DEUTW,1991,46,2e-4
DEUTW,1991,47,1e-4
DEUTW,1991,48,8e-5
DEUTW,1991,49,3e-5
DEUTW,1991,50,1e-5
DEUTW,1991,51,1e-5
DEUTW,1991,52,0
DEUTW,1991,53,0
DEUTW,1991,54,0
DEUTW,1991,55,0
DEUTW,1992,12,0
DEUTW,1992,13,1.4e-4
DEUTW,1992,14,6.7e-4
DEUTW,1992,15,0.00176
DEUTW,1992,16,0.00558
DEUTW,1992,17,0.01266
DEUTW,1992,18,0.02373
DEUTW,1992,19,0.03555
DEUTW,1992,20,0.04403
DEUTW,1992,21,0.05154
DEUTW,1992,22,0.05881
DEUTW,1992,23,0.06613
DEUTW,1992,24,0.07619
DEUTW,1992,25,0.08902
DEUTW,1992,26,0.1009
DEUTW,1992,27,0.10806
DEUTW,1992,28,0.1092
DEUTW,1992,29,0.10543
DEUTW,1992,30,0.09797
DEUTW,1992,31,0.08749
DEUTW,1992,32,0.07446
DEUTW,1992,33,0.06225
DEUTW,1992,34,0.05139
DEUTW,1992,35,0.04106
DEUTW,1992,36,0.03193
DEUTW,1992,37,0.02395
DEUTW,1992,38,0.01753
DEUTW,1992,39,0.01258
DEUTW,1992,40,0.00854
DEUTW,1992,41,0.00543
DEUTW,1992,42,0.00332
DEUTW,1992,43,0.00184
DEUTW,1992,44,9.4e-4
DEUTW,1992,45,4.4e-4
DEUTW,1992,46,2.4e-4
DEUTW,1992,47,1.1e-4
DEUTW,1992,48,6e-5
DEUTW,1992,49,2e-5
DEUTW,1992,50,1e-5
DEUTW,1992,51,0
DEUTW,1992,52,0
DEUTW,1992,53,0
DEUTW,1992,54,0
DEUTW,1992,55,0
DEUTW,1993,12,0
DEUTW,1993,13,9e-5
DEUTW,1993,14,5.7e-4
DEUTW,1993,15,0.00165
DEUTW,1993,16,0.00493
DEUTW,1993,17,0.01154
DEUTW,1993,18,0.02228
DEUTW,1993,19,0.03478
DEUTW,1993,20,0.04462
DEUTW,1993,21,0.05082
DEUTW,1993,22,0.05763
DEUTW,1993,23,0.06566
DEUTW,1993,24,0.07509
DEUTW,1993,25,0.08607
DEUTW,1993,26,0.09704
DEUTW,1993,27,0.10591
DEUTW,1993,28,0.10819
DEUTW,1993,29,0.10636
DEUTW,1993,30,0.09996
DEUTW,1993,31,0.08762
DEUTW,1993,32,0.07511
DEUTW,1993,33,0.06329
DEUTW,1993,34,0.05194
DEUTW,1993,35,0.04141
DEUTW,1993,36,0.03226
DEUTW,1993,37,0.02417
DEUTW,1993,38,0.01751
DEUTW,1993,39,0.01254
DEUTW,1993,40,0.00839
DEUTW,1993,41,0.0053
DEUTW,1993,42,0.00332
DEUTW,1993,43,0.0018600000000000001
DEUTW,1993,44,9.8e-4
DEUTW,1993,45,4.8e-4
DEUTW,1993,46,2.2e-4
DEUTW,1993,47,1e-4
DEUTW,1993,48,6e-5
DEUTW,1993,49,3e-5
DEUTW,1993,50,1e-5
DEUTW,1993,51,0
DEUTW,1993,52,0
DEUTW,1993,53,0
DEUTW,1993,54,0
DEUTW,1993,55,0
DEUTW,1994,12,0
DEUTW,1994,13,7e-5
DEUTW,1994,14,5.2e-4
DEUTW,1994,15,0.00167
DEUTW,1994,16,0.0048
DEUTW,1994,17,0.01059
DEUTW,1994,18,0.02003
DEUTW,1994,19,0.03221
DEUTW,1994,20,0.0431
DEUTW,1994,21,0.05078
DEUTW,1994,22,0.05656
DEUTW,1994,23,0.06358
DEUTW,1994,24,0.07165
DEUTW,1994,25,0.08048
DEUTW,1994,26,0.0897
DEUTW,1994,27,0.09812
DEUTW,1994,28,0.10361
DEUTW,1994,29,0.1037
DEUTW,1994,30,0.09696
DEUTW,1994,31,0.08629
DEUTW,1994,32,0.07484
DEUTW,1994,33,0.06292
DEUTW,1994,34,0.05144
DEUTW,1994,35,0.0412
DEUTW,1994,36,0.03204
DEUTW,1994,37,0.024140000000000002
DEUTW,1994,38,0.01782
DEUTW,1994,39,0.01268
DEUTW,1994,40,0.00853
DEUTW,1994,41,0.00546
DEUTW,1994,42,0.00327
DEUTW,1994,43,0.00188
DEUTW,1994,44,9.8e-4
DEUTW,1994,45,4.9e-4
DEUTW,1994,46,2.1e-4
DEUTW,1994,47,7e-5
DEUTW,1994,48,5e-5
DEUTW,1994,49,2e-5
DEUTW,1994,50,0
DEUTW,1994,51,0
DEUTW,1994,52,0
DEUTW,1994,53,0
DEUTW,1994,54,0
DEUTW,1994,55,0
DEUTW,1995,12,0
DEUTW,1995,13,7e-5
DEUTW,1995,14,4.4e-4
DEUTW,1995,15,0.00143
DEUTW,1995,16,0.00458
DEUTW,1995,17,0.01004
DEUTW,1995,18,0.01892
DEUTW,1995,19,0.03024
DEUTW,1995,20,0.04106
DEUTW,1995,21,0.05015
DEUTW,1995,22,0.056710000000000003
DEUTW,1995,23,0.06204
DEUTW,1995,24,0.07004
DEUTW,1995,25,0.07948
DEUTW,1995,26,0.08751
DEUTW,1995,27,0.09501
DEUTW,1995,28,0.10108
DEUTW,1995,29,0.10229
DEUTW,1995,30,0.09725
DEUTW,1995,31,0.08794
DEUTW,1995,32,0.07671
DEUTW,1995,33,0.06473
DEUTW,1995,34,0.05348
DEUTW,1995,35,0.0429
DEUTW,1995,36,0.03287
DEUTW,1995,37,0.02474
DEUTW,1995,38,0.0185
DEUTW,1995,39,0.01302
DEUTW,1995,40,0.00867
DEUTW,1995,41,0.00553
DEUTW,1995,42,0.00331
DEUTW,1995,43,0.00181
DEUTW,1995,44,9.9e-4
DEUTW,1995,45,4.8e-4
DEUTW,1995,46,1.9e-4
DEUTW,1995,47,8e-5
DEUTW,1995,48,4e-5
DEUTW,1995,49,1e-5
DEUTW,1995,50,0
DEUTW,1995,51,0
DEUTW,1995,52,0
DEUTW,1995,53,0
DEUTW,1995,54,0
DEUTW,1995,55,0
DEUTW,1996,12,0
DEUTW,1996,13,7e-5
DEUTW,1996,14,4.7e-4
DEUTW,1996,15,0.00151
DEUTW,1996,16,0.00458
DEUTW,1996,17,0.01029
DEUTW,1996,18,0.01937
DEUTW,1996,19,0.03085
DEUTW,1996,20,0.04196
DEUTW,1996,21,0.05224
DEUTW,1996,22,0.06063
DEUTW,1996,23,0.06688
DEUTW,1996,24,0.0731
DEUTW,1996,25,0.08242
DEUTW,1996,26,0.09096
DEUTW,1996,27,0.09714
DEUTW,1996,28,0.10258
DEUTW,1996,29,0.10484
DEUTW,1996,30,0.10191
DEUTW,1996,31,0.09332
DEUTW,1996,32,0.08139
DEUTW,1996,33,0.06845
DEUTW,1996,34,0.05626
DEUTW,1996,35,0.04562
DEUTW,1996,36,0.03545
DEUTW,1996,37,0.02654
DEUTW,1996,38,0.01944
DEUTW,1996,39,0.01391
DEUTW,1996,40,0.00936
DEUTW,1996,41,0.00587
DEUTW,1996,42,0.00349
DEUTW,1996,43,0.00195
DEUTW,1996,44,9.9e-4
DEUTW,1996,45,4.6e-4
DEUTW,1996,46,2.2e-4
DEUTW,1996,47,8e-5
DEUTW,1996,48,4e-5
DEUTW,1996,49,2e-5
DEUTW,1996,50,0
DEUTW,1996,51,0
DEUTW,1996,52,0
DEUTW,1996,53,0
DEUTW,1996,54,0
DEUTW,1996,55,0
DEUTW,1997,12,0
DEUTW,1997,13,8e-5
DEUTW,1997,14,4.8e-4
DEUTW,1997,15,0.00142
DEUTW,1997,16,0.00437
DEUTW,1997,17,0.01018
DEUTW,1997,18,0.0194
DEUTW,1997,19,0.03054
DEUTW,1997,20,0.04102
DEUTW,1997,21,0.05156
DEUTW,1997,22,0.06108
DEUTW,1997,23,0.06846
DEUTW,1997,24,0.07601
DEUTW,1997,25,0.08321
DEUTW,1997,26,0.0917
DEUTW,1997,27,0.09932
DEUTW,1997,28,0.1038
DEUTW,1997,29,0.10616
DEUTW,1997,30,0.10474
DEUTW,1997,31,0.09763
DEUTW,1997,32,0.08556
DEUTW,1997,33,0.07228
DEUTW,1997,34,0.0605
DEUTW,1997,35,0.04909
DEUTW,1997,36,0.03828
DEUTW,1997,37,0.02883
DEUTW,1997,38,0.02121
DEUTW,1997,39,0.01501
DEUTW,1997,40,0.01018
DEUTW,1997,41,0.00656
DEUTW,1997,42,0.00391
DEUTW,1997,43,0.00209
DEUTW,1997,44,0.00104
DEUTW,1997,45,4.9e-4
DEUTW,1997,46,2.6e-4
DEUTW,1997,47,1.4e-4
DEUTW,1997,48,5e-5
DEUTW,1997,49,1e-5
DEUTW,1997,50,0
DEUTW,1997,51,0
DEUTW,1997,52,0
DEUTW,1997,53,0
DEUTW,1997,54,0
DEUTW,1997,55,0
DEUTW,1998,12,0
DEUTW,1998,13,8e-5
DEUTW,1998,14,4.8e-4
DEUTW,1998,15,0.00142
DEUTW,1998,16,0.0043
DEUTW,1998,17,0.00999
DEUTW,1998,18,0.01913
DEUTW,1998,19,0.03054
DEUTW,1998,20,0.04108
DEUTW,1998,21,0.05007
DEUTW,1998,22,0.05908
DEUTW,1998,23,0.06717
DEUTW,1998,24,0.07475
DEUTW,1998,25,0.08216
DEUTW,1998,26,0.08808
DEUTW,1998,27,0.09455
DEUTW,1998,28,0.09995
DEUTW,1998,29,0.10233
DEUTW,1998,30,0.10029
DEUTW,1998,31,0.09436
DEUTW,1998,32,0.08507
DEUTW,1998,33,0.07295
DEUTW,1998,34,0.06094
DEUTW,1998,35,0.04972
DEUTW,1998,36,0.0388
DEUTW,1998,37,0.0292
DEUTW,1998,38,0.02128
DEUTW,1998,39,0.01519
DEUTW,1998,40,0.01032
DEUTW,1998,41,0.00648
DEUTW,1998,42,0.00384
DEUTW,1998,43,0.00214
DEUTW,1998,44,0.00113
DEUTW,1998,45,5e-4
DEUTW,1998,46,2e-4
DEUTW,1998,47,1.3e-4
DEUTW,1998,48,7e-5
DEUTW,1998,49,2e-5
DEUTW,1998,50,0
DEUTW,1998,51,0
DEUTW,1998,52,0
DEUTW,1998,53,0
DEUTW,1998,54,0
DEUTW,1998,55,0
DEUTW,1999,12,0
DEUTW,1999,13,6e-5
DEUTW,1999,14,4.3e-4
DEUTW,1999,15,0.00144
DEUTW,1999,16,0.00435
DEUTW,1999,17,0.00982
DEUTW,1999,18,0.0187
DEUTW,1999,19,0.02959
DEUTW,1999,20,0.03987
DEUTW,1999,21,0.04921
DEUTW,1999,22,0.05783
DEUTW,1999,23,0.06529
DEUTW,1999,24,0.07389
DEUTW,1999,25,0.08225
DEUTW,1999,26,0.08792
DEUTW,1999,27,0.09278
DEUTW,1999,28,0.09813
DEUTW,1999,29,0.10034
DEUTW,1999,30,0.0987
DEUTW,1999,31,0.09382
DEUTW,1999,32,0.08497
DEUTW,1999,33,0.07407
DEUTW,1999,34,0.0625
DEUTW,1999,35,0.05087
DEUTW,1999,36,0.03967
DEUTW,1999,37,0.02953
DEUTW,1999,38,0.02193
DEUTW,1999,39,0.01586
DEUTW,1999,40,0.01056
DEUTW,1999,41,0.00684
DEUTW,1999,42,0.00418
DEUTW,1999,43,0.00221
DEUTW,1999,44,0.00103
DEUTW,1999,45,4.9e-4
DEUTW,1999,46,2e-4
DEUTW,1999,47,1e-4
DEUTW,1999,48,8e-5
DEUTW,1999,49,3e-5
DEUTW,1999,50,1e-5
DEUTW,1999,51,0
DEUTW,1999,52,0
DEUTW,1999,53,0
DEUTW,1999,54,0
DEUTW,1999,55,0
DEUTW,2e3,12,0
DEUTW,2e3,13,2e-5
DEUTW,2e3,14,3.4e-4
DEUTW,2e3,15,0.00155
DEUTW,2e3,16,0.00444
DEUTW,2e3,17,0.01001
DEUTW,2e3,18,0.01888
DEUTW,2e3,19,0.03012
DEUTW,2e3,20,0.04002
DEUTW,2e3,21,0.04913
DEUTW,2e3,22,0.05751
DEUTW,2e3,23,0.06481
DEUTW,2e3,24,0.0729
DEUTW,2e3,25,0.082170000000000007
DEUTW,2e3,26,0.0889
DEUTW,2e3,27,0.09382
DEUTW,2e3,28,0.09739
DEUTW,2e3,29,0.09962
DEUTW,2e3,30,0.09838
DEUTW,2e3,31,0.09355
DEUTW,2e3,32,0.08576
DEUTW,2e3,33,0.07583
DEUTW,2e3,34,0.06436
DEUTW,2e3,35,0.05229
DEUTW,2e3,36,0.04105
DEUTW,2e3,37,0.03123
DEUTW,2e3,38,0.02335
DEUTW,2e3,39,0.01688
DEUTW,2e3,40,0.01139
DEUTW,2e3,41,0.00702
DEUTW,2e3,42,0.00426
DEUTW,2e3,43,0.00241
DEUTW,2e3,44,0.00115
DEUTW,2e3,45,5.4e-4
DEUTW,2e3,46,2.1e-4
DEUTW,2e3,47,8e-5
DEUTW,2e3,48,5e-5
DEUTW,2e3,49,3e-5
DEUTW,2e3,50,2e-5
DEUTW,2e3,51,1e-5
DEUTW,2e3,52,0
DEUTW,2e3,53,0
DEUTW,2e3,54,0
DEUTW,2e3,55,0
DEUTW,2001,12,0
DEUTW,2001,13,4e-5
DEUTW,2001,14,4.6e-4
DEUTW,2001,15,0.0017
DEUTW,2001,16,0.00481
DEUTW,2001,17,0.01014
DEUTW,2001,18,0.01853
DEUTW,2001,19,0.02941
DEUTW,2001,20,0.03876
DEUTW,2001,21,0.04731
DEUTW,2001,22,0.05544
DEUTW,2001,23,0.06243
DEUTW,2001,24,0.06975
DEUTW,2001,25,0.07764
DEUTW,2001,26,0.08479
DEUTW,2001,27,0.09021
DEUTW,2001,28,0.09403
DEUTW,2001,29,0.09605
DEUTW,2001,30,0.09501
DEUTW,2001,31,0.09065
DEUTW,2001,32,0.08344
DEUTW,2001,33,0.07423
DEUTW,2001,34,0.0639
DEUTW,2001,35,0.053
DEUTW,2001,36,0.0419
DEUTW,2001,37,0.0319
DEUTW,2001,38,0.02342
DEUTW,2001,39,0.01663
DEUTW,2001,40,0.01142
DEUTW,2001,41,0.00713
DEUTW,2001,42,0.00424
DEUTW,2001,43,0.00232
DEUTW,2001,44,0.00119
DEUTW,2001,45,6e-4
DEUTW,2001,46,2.7e-4
DEUTW,2001,47,9e-5
DEUTW,2001,48,3e-5
DEUTW,2001,49,2e-5
DEUTW,2001,50,3e-5
DEUTW,2001,51,3e-5
DEUTW,2001,52,2e-5
DEUTW,2001,53,1e-5
DEUTW,2001,54,0
DEUTW,2001,55,0
DEUTW,2002,12,0
DEUTW,2002,13,4e-5
DEUTW,2002,14,4.4e-4
DEUTW,2002,15,0.00171
DEUTW,2002,16,0.00475
DEUTW,2002,17,0.00994
DEUTW,2002,18,0.01759
DEUTW,2002,19,0.02731
DEUTW,2002,20,0.03678
DEUTW,2002,21,0.04512
DEUTW,2002,22,0.05277
DEUTW,2002,23,0.0605
DEUTW,2002,24,0.06793
DEUTW,2002,25,0.07542
DEUTW,2002,26,0.08208
DEUTW,2002,27,0.08838
DEUTW,2002,28,0.09366
DEUTW,2002,29,0.09554
DEUTW,2002,30,0.09442
